,Año,Mes,fecha_x,Periodo,fecha_int,Curso Lectivo,altitud,tmed,tmin,tmax,presMax,presMin,ccaa_iso,Estacion,Trimestre,num_casos
9389,2023,03,2023-03-28,202301,28032023,1,362.75,11.95,3.8625,20.0125,980.9125,976.9125,GA,Primavera,T1,0
9391,2023,03,2023-03-29,202301,29032023,1,362.75,12.75,6.1875,19.35,979.95,977.25,GA,Primavera,T1,0
9393,2023,03,2023-03-30,202301,30032023,1,362.75,10.8125,6.7,14.9,978.6375,974.125,GA,Primavera,T1,0
9395,2023,03,2023-03-31,202301,31032023,1,362.75,12.3625,6.725,17.975,974.2375,965.7375,GA,Primavera,T1,0
9397,2023,04,2023-04-01,202302,1042023,1,362.75,13.55,8.8,18.275,972.9125,966.0,GA,Primavera,T2,0
9399,2023,04,2023-04-02,202302,2042023,1,362.75,12.4375,9.075,15.8375,976.35,972.35,GA,Primavera,T2,0
9401,2023,04,2023-04-03,202302,3042023,1,362.75,12.2125,5.8375,18.5875,976.1,972.675,GA,Primavera,T2,0
9403,2023,04,2023-04-04,202302,4042023,1,362.75,13.0375,5.675,20.4,974.125,970.275,GA,Primavera,T2,0
9405,2023,04,2023-04-05,202302,5042023,1,362.75,13.2125,8.025,18.3875,974.9,970.2125,GA,Primavera,T2,0
9407,2023,04,2023-04-06,202302,6042023,1,362.75,11.775,7.4,16.15,977.4,972.7,GA,Primavera,T2,0
9409,2023,04,2023-04-07,202302,7042023,1,362.75,13.275,7.4125,19.1125,978.0,975.1125,GA,Primavera,T2,0
9411,2023,04,2023-04-08,202302,8042023,1,362.75,14.0375,8.05,20.0,978.15,975.025,GA,Primavera,T2,0
9413,2023,04,2023-04-09,202302,9042023,1,362.75,13.8375,9.5875,18.0875,975.6,971.9625,GA,Primavera,T2,0
9415,2023,04,2023-04-10,202302,10042023,1,362.75,12.75,10.125,15.3875,975.5,971.825,GA,Primavera,T2,0
9417,2023,04,2023-04-11,202302,11042023,1,362.75,11.2,7.525,14.8625,979.775,974.0875,GA,Primavera,T2,0
9419,2023,04,2023-04-12,202302,12042023,1,362.75,11.8,5.425000000000001,18.125,979.3625,973.2875,GA,Primavera,T2,0
9421,2023,04,2023-04-13,202302,13042023,1,362.75,11.275,6.6625,15.9,974.1125,970.6,GA,Primavera,T2,0
9423,2023,04,2023-04-14,202302,14042023,1,362.75,14.5125,8.850000000000001,20.125,973.1875,969.25,GA,Primavera,T2,0
9425,2023,04,2023-04-15,202302,15042023,1,362.75,13.2875,8.2625,18.3,971.9875,968.6625,GA,Primavera,T2,0
9427,2023,04,2023-04-16,202302,16042023,1,362.75,12.075,7.25,16.9125,973.3,970.1,GA,Primavera,T2,0
9429,2023,04,2023-04-17,202302,17042023,1,362.75,12.0375,6.375,17.7,975.575,971.0,GA,Primavera,T2,0
9431,2023,04,2023-04-18,202302,18042023,1,362.75,12.4625,6.05,18.8875,976.525,974.1125,GA,Primavera,T2,0
9433,2023,04,2023-04-19,202302,19042023,1,362.75,13.3125,8.6,18.025,974.7,972.0875,GA,Primavera,T2,0
9435,2023,04,2023-04-20,202302,20042023,1,362.75,12.887500000000001,8.475,17.2625,972.7375,967.8625,GA,Primavera,T2,0
9437,2023,04,2023-04-21,202302,21042023,1,362.75,12.8875,9.1375,16.6625,973.225,966.5625,GA,Primavera,T2,0
9439,2023,04,2023-04-22,202302,22042023,1,362.75,12.9625,9.4875,16.425,974.75,970.95,GA,Primavera,T2,0
9441,2023,04,2023-04-23,202302,23042023,1,362.75,13.9375,8.4875,19.337500000000002,974.2875,970.9125,GA,Primavera,T2,0
9443,2023,04,2023-04-24,202302,24042023,1,362.75,15.8,10.987499999999999,20.5625,972.2875,968.3625,GA,Primavera,T2,0
9445,2023,04,2023-04-25,202302,25042023,1,362.75,14.100000000000001,11.1625,16.9875,970.0,966.7875,GA,Primavera,T2,0
9447,2023,04,2023-04-26,202302,26042023,1,362.75,13.5875,9.925,17.25,968.625,966.65,GA,Primavera,T2,0
9449,2023,04,2023-04-27,202302,27042023,1,362.75,12.75,9.0125,16.525,968.8875,966.6375,GA,Primavera,T2,0
9451,2023,04,2023-04-28,202302,28042023,1,362.75,11.975,8.1875,15.7375,970.9125,968.025,GA,Primavera,T2,0
9453,2023,04,2023-04-29,202302,29042023,1,362.75,11.275,7.75,14.7875,971.5375,968.6625,GA,Primavera,T2,0
9455,2023,04,2023-04-30,202302,30042023,1,362.75,11.5875,7.425,15.725,973.0125,970.0875,GA,Primavera,T2,0
9457,2023,05,2023-05-01,202302,1052023,1,362.75,12.625,8.95,16.2625,977.45,972.2375,GA,Primavera,T2,0
9459,2023,05,2023-05-02,202302,2052023,1,362.75,12.8875,7.4125,18.4,978.6375,976.225,GA,Primavera,T2,0
9461,2023,05,2023-05-03,202302,3052023,1,362.75,14.6625,6.6125,22.7,978.2625,971.9625,GA,Primavera,T2,0
9463,2023,05,2023-05-04,202302,4052023,1,362.75,15.4625,9.15,21.7875,974.7625,969.8125,GA,Primavera,T2,0
9465,2023,05,2023-05-05,202302,5052023,1,362.75,15.875,11.4625,20.2875,976.7125,973.025,GA,Primavera,T2,0
9467,2023,05,2023-05-06,202302,6052023,1,362.75,15.75,10.75,20.7625,978.0,975.0,GA,Primavera,T2,0
9469,2023,05,2023-05-07,202302,7052023,1,362.75,16.4625,10.362499999999999,22.575,977.4625,972.7875,GA,Primavera,T2,0
9471,2023,05,2023-05-08,202302,8052023,1,362.75,16.55,11.05,22.075,973.325,965.925,GA,Primavera,T2,0
9473,2023,05,2023-05-09,202302,9052023,1,362.75,13.725,10.025,17.4375,968.0375,961.5625,GA,Primavera,T2,0
9475,2023,05,2023-05-10,202302,10052023,1,362.75,12.0,8.3125,15.700000000000001,969.625,965.1,GA,Primavera,T2,0
9477,2023,05,2023-05-11,202302,11052023,1,362.75,12.649999999999999,7.7125,17.5875,972.7125,967.5125,GA,Primavera,T2,0
9479,2023,05,2023-05-12,202302,12052023,1,362.75,13.35,10.65,16.05,973.4,966.4875,GA,Primavera,T2,0
9481,2023,05,2023-05-13,202302,13052023,1,362.75,13.4625,9.2125,17.6875,970.7875,965.8875,GA,Primavera,T2,0
9483,2023,05,2023-05-14,202302,14052023,1,362.75,12.2625,8.075,16.4375,974.225,967.4875,GA,Primavera,T2,0
9485,2023,05,2023-05-15,202302,15052023,1,362.75,14.05,11.0,17.0875,975.4875,970.475,GA,Primavera,T2,0
9487,2023,05,2023-05-16,202302,16052023,1,362.75,13.862499999999999,8.65,19.1125,979.55,973.8875,GA,Primavera,T2,0
9489,2023,05,2023-05-17,202302,17052023,1,362.75,14.55,7.95,21.15,981.325,978.2875,GA,Primavera,T2,0
9491,2023,05,2023-05-18,202302,18052023,1,362.75,15.4,9.225,21.55,983.3,977.35,GA,Primavera,T2,0
9493,2023,05,2023-05-19,202302,19052023,1,362.75,15.6375,8.175,23.0875,982.9125,979.275,GA,Primavera,T2,0
9495,2023,05,2023-05-20,202302,20052023,1,362.75,16.8,9.6625,23.9375,980.925,976.55,GA,Primavera,T2,0
9497,2023,05,2023-05-21,202302,21052023,1,362.75,15.9125,10.6625,21.15,979.55,976.225,GA,Primavera,T2,0
9499,2023,05,2023-05-22,202302,22052023,1,362.75,14.5625,9.8,19.325,982.5625,977.6625,GA,Primavera,T2,0
9501,2023,05,2023-05-23,202302,23052023,1,362.75,14.35,9.35,19.375,983.5625,980.725,GA,Primavera,T2,0
9503,2023,05,2023-05-24,202302,24052023,1,362.75,15.325,9.8125,20.8375,985.8125,979.125,GA,Primavera,T2,0
9505,2023,05,2023-05-25,202302,25052023,1,362.75,15.525,9.4625,21.575,984.975,981.6,GA,Primavera,T2,0
9507,2023,05,2023-05-26,202302,26052023,1,362.75,17.55,10.6375,24.4875,982.525,978.1875,GA,Primavera,T2,0
9509,2023,05,2023-05-27,202302,27052023,1,362.75,19.3625,12.3875,26.3875,978.9375,975.9,GA,Primavera,T2,0
9511,2023,05,2023-05-28,202302,28052023,1,362.75,20.8375,14.4875,27.2125,978.8625,975.1625,GA,Primavera,T2,0
9513,2023,05,2023-05-29,202302,29052023,1,362.75,19.4125,13.7125,25.150000000000002,978.425,975.05,GA,Primavera,T2,0
9515,2023,05,2023-05-30,202302,30052023,1,362.75,18.2625,11.5125,25.05,975.6625,971.0875,GA,Primavera,T2,0
9517,2023,05,2023-05-31,202302,31052023,1,362.75,19.225,13.275,25.175,972.4625,967.9125,GA,Primavera,T2,0
9519,2023,06,2023-06-01,202302,1062023,1,362.75,18.65,13.6125,23.6625,972.8,968.8875,GA,Primavera,T2,0
9521,2023,06,2023-06-02,202302,2062023,1,362.75,18.225,13.45,22.9625,975.7125,971.0125,GA,Primavera,T2,0
9523,2023,06,2023-06-03,202302,3062023,1,362.75,15.162500000000001,10.675,19.6375,977.0,973.1125,GA,Primavera,T2,0
9525,2023,06,2023-06-04,202302,4062023,1,362.75,14.0875,8.05,20.075,978.8375,974.4125,GA,Primavera,T2,0
9527,2023,06,2023-06-05,202302,5062023,1,362.75,15.6,8.15,23.05,978.35,975.9,GA,Primavera,T2,0
9529,2023,06,2023-06-06,202302,6062023,1,362.75,16.2875,11.025,21.525,977.2875,974.5,GA,Primavera,T2,0
9531,2023,06,2023-06-07,202302,7062023,1,362.75,15.5125,9.825,21.2,978.3125,974.2625,GA,Primavera,T2,0
9533,2023,06,2023-06-08,202302,8062023,1,362.75,15.7375,10.2125,21.2375,980.8375,977.7375,GA,Primavera,T2,0
9535,2023,06,2023-06-09,202302,9062023,1,362.75,16.3375,9.9625,22.6875,981.0,978.725,GA,Primavera,T2,0
9537,2023,06,2023-06-10,202302,10062023,1,362.75,16.8875,10.4625,23.2625,979.15,974.5625,GA,Primavera,T2,0
9539,2023,06,2023-06-11,202302,11062023,1,362.75,16.4,12.475,20.325,975.4375,968.8625,GA,Primavera,T2,0
9541,2023,06,2023-06-12,202302,12062023,1,362.75,17.1375,12.3875,21.8625,973.8625,969.1875,GA,Primavera,T2,0
9543,2023,06,2023-06-13,202302,13062023,1,362.75,18.2875,13.675,22.9,978.7375,972.85,GA,Primavera,T2,0
9545,2023,06,2023-06-14,202302,14062023,1,362.75,17.5875,12.7125,22.475,979.95,976.8,GA,Primavera,T2,0
9547,2023,06,2023-06-15,202302,15062023,1,362.75,18.35,13.85,22.8375,979.575,975.275,GA,Primavera,T2,0
9549,2023,06,2023-06-16,202302,16062023,1,362.75,17.425,13.8,21.0375,975.775,973.5875,GA,Primavera,T2,0
9551,2023,06,2023-06-17,202302,17062023,1,362.75,14.8125,11.575,18.0625,975.6375,971.9875,GA,Primavera,T2,0
9553,2023,06,2023-06-18,202302,18062023,1,362.75,14.55,10.450000000000001,18.6375,975.875,972.85,GA,Primavera,T2,0
9555,2023,06,2023-06-19,202302,19062023,1,362.75,15.275,10.5,20.025,977.3625,972.4,GA,Primavera,T2,0
9557,2023,06,2023-06-20,202302,20062023,1,362.75,16.0125,11.9625,20.0625,975.6125,972.2875,GA,Primavera,T2,0
9559,2023,06,2023-06-21,202302,21062023,1,362.75,16.474999999999998,12.5625,20.4,980.375,974.1875,GA,Verano,T2,0
9561,2023,06,2023-06-22,202302,22062023,1,362.75,17.3875,11.7875,22.9625,983.0625,975.7125,GA,Verano,T2,0
9563,2023,06,2023-06-23,202302,23062023,1,362.75,18.225,11.8,24.637500000000003,978.9,976.0875,GA,Verano,T2,0
9565,2023,06,2023-06-24,202302,24062023,1,362.75,18.5625,12.625,24.475,978.275,975.9875,GA,Verano,T2,0
9567,2023,06,2023-06-25,202302,25062023,0,362.75,18.725,13.3375,24.175,977.85,974.55,GA,Verano,T2,0
9569,2023,06,2023-06-26,202302,26062023,0,362.75,17.375,13.05,21.6875,975.5125,973.1875,GA,Verano,T2,0
9571,2023,06,2023-06-27,202302,27062023,0,362.75,16.3625,12.75,19.95,978.1875,973.75,GA,Verano,T2,0
9573,2023,06,2023-06-28,202302,28062023,0,362.75,16.3,12.799999999999999,19.825,980.2375,977.25,GA,Verano,T2,0
9575,2023,06,2023-06-29,202302,29062023,0,362.75,17.5,12.425,22.5875,979.775,976.5375,GA,Verano,T2,0
9577,2023,06,2023-06-30,202302,30062023,0,362.75,18.6625,12.1125,25.175,976.7125,973.0875,GA,Verano,T2,0
9579,2023,07,2023-07-01,202303,1072023,0,362.75,18.4,13.6625,23.1375,977.175,973.9125,GA,Verano,T3,0
9581,2023,07,2023-07-02,202303,2072023,0,362.75,17.0625,12.875,21.25,979.4375,975.6,GA,Verano,T3,0
9583,2023,07,2023-07-03,202303,3072023,0,362.75,17.5875,11.6625,23.55,979.85,977.9125,GA,Verano,T3,0
9585,2023,07,2023-07-04,202303,4072023,0,362.75,18.675,12.675,24.6625,979.5625,977.7625,GA,Verano,T3,0
9587,2023,07,2023-07-05,202303,5072023,0,362.75,20.1625,14.7125,25.6375,978.425,974.2625,GA,Verano,T3,0
9589,2023,07,2023-07-06,202303,6072023,0,362.75,17.925,13.625,22.225,978.3125,974.0875,GA,Verano,T3,0
9591,2023,07,2023-07-07,202303,7072023,0,362.75,18.5625,13.65,23.475,980.0,974.375,GA,Verano,T3,0
9593,2023,07,2023-07-08,202303,8072023,0,362.75,18.075,12.675,23.5125,979.85,976.9875,GA,Verano,T3,0
9595,2023,07,2023-07-09,202303,9072023,0,362.75,19.4,12.9625,25.7875,980.5125,976.6375,GA,Verano,T3,0
9597,2023,07,2023-07-10,202303,10072023,0,362.75,19.075,12.9625,25.175,978.725,975.9,GA,Verano,T3,0
9599,2023,07,2023-07-11,202303,11072023,0,362.75,20.4,14.325,26.4625,976.7875,973.075,GA,Verano,T3,0
9601,2023,07,2023-07-12,202303,12072023,0,362.75,19.375,14.85,23.8875,981.3375,974.875,GA,Verano,T3,0
9603,2023,07,2023-07-13,202303,13072023,0,362.75,18.5375,13.525,23.5875,982.1375,980.05,GA,Verano,T3,0
9605,2023,07,2023-07-14,202303,14072023,0,362.75,18.575,13.7,23.45,981.3875,978.3125,GA,Verano,T3,0
9607,2023,07,2023-07-15,202303,15072023,0,362.75,19.85,13.5875,26.125,979.65,977.125,GA,Verano,T3,0
9609,2023,07,2023-07-16,202303,16072023,0,362.75,21.4,13.5375,29.25,978.525,976.4375,GA,Verano,T3,0
9611,2023,07,2023-07-17,202303,17072023,0,362.75,23.2125,15.237499999999999,31.1875,977.1875,974.6,GA,Verano,T3,0
9613,2023,07,2023-07-18,202303,18072023,0,362.75,22.1875,14.9,29.45,976.125,973.4625,GA,Verano,T3,0
9615,2023,07,2023-07-19,202303,19072023,0,362.75,20.5125,15.5,25.475,977.1428571428571,973.8714285714286,GA,Verano,T3,0
9617,2023,07,2023-07-20,202303,20072023,0,362.75,20.425,15.8125,25.075,978.4428571428572,975.1428571428571,GA,Verano,T3,0
9619,2023,07,2023-07-21,202303,21072023,0,362.75,21.1,15.5875,26.6375,978.7285714285715,976.6999999999999,GA,Verano,T3,0
9621,2023,07,2023-07-22,202303,22072023,0,362.75,21.275,15.725,26.8625,978.8857142857142,976.3142857142857,GA,Verano,T3,0
9623,2023,07,2023-07-23,202303,23072023,0,362.75,20.0875,15.0625,25.125,977.8857142857142,975.6857142857143,GA,Verano,T3,0
9625,2023,07,2023-07-24,202303,24072023,0,362.75,19.0125,13.8875,24.1125,976.2,974.425,GA,Verano,T3,0
9627,2023,07,2023-07-25,202303,25072023,0,362.75,19.5375,13.7,25.3875,975.9875,973.4,GA,Verano,T3,0
9629,2023,07,2023-07-26,202303,26072023,0,362.75,20.475,14.55,26.375,976.3625,973.9375,GA,Verano,T3,0
9631,2023,07,2023-07-27,202303,27072023,0,362.75,20.042857142857144,14.357142857142858,25.714285714285715,984.3571428571429,981.8285714285714,GA,Verano,T3,0
9633,2023,07,2023-07-28,202303,28072023,0,362.75,19.6625,14.6875,24.6625,976.9125,975.125,GA,Verano,T3,0
9635,2023,07,2023-07-29,202303,29072023,0,362.75,20.125,13.3375,26.925,977.2142857142857,973.6,GA,Verano,T3,0
9637,2023,07,2023-07-30,202303,30072023,0,362.75,20.4125,14.600000000000001,26.2625,975.375,971.8625000000001,GA,Verano,T3,0
9639,2023,07,2023-07-31,202303,31072023,0,362.75,19.0,13.049999999999999,24.975,978.5375,974.6375,GA,Verano,T3,0
9641,2023,08,2023-08-01,202303,1082023,0,362.75,18.6125,14.0,23.2375,979.1625,976.175,GA,Verano,T3,0
9643,2023,08,2023-08-02,202303,2082023,0,362.75,18.65,13.3375,23.975,978.9875,976.325,GA,Verano,T3,0
9645,2023,08,2023-08-03,202303,3082023,0,362.75,17.95,12.2625,23.625,978.0875,975.725,GA,Verano,T3,0
9647,2023,08,2023-08-04,202303,4082023,0,362.75,20.4875,15.0625,25.8875,977.8875,974.2875,GA,Verano,T3,0
9649,2023,08,2023-08-05,202303,5082023,0,362.75,19.9375,13.7375,26.125,975.6125,972.825,GA,Verano,T3,0
9651,2023,08,2023-08-06,202303,6082023,0,362.75,20.675,14.8875,26.474999999999998,974.4125,969.7375,GA,Verano,T3,0
9653,2023,08,2023-08-07,202303,7082023,0,362.75,20.2375,14.95,25.5625,977.6,971.1625,GA,Verano,T3,0
9655,2023,08,2023-08-08,202303,8082023,0,362.75,19.025,13.0625,24.9875,977.625,975.225,GA,Verano,T3,0
9657,2023,08,2023-08-09,202303,9082023,0,362.75,19.85,14.012500000000001,25.6875,977.6999999999999,974.9714285714286,GA,Verano,T3,0
9659,2023,08,2023-08-10,202303,10082023,0,362.75,19.7375,14.2875,25.175,975.2625,973.125,GA,Verano,T3,0
9661,2023,08,2023-08-11,202303,11082023,0,362.75,20.6375,15.2875,25.975,974.675,972.45,GA,Verano,T3,0
9663,2023,08,2023-08-12,202303,12082023,0,362.75,19.2125,15.1,23.3375,978.6125,973.4875,GA,Verano,T3,0
9665,2023,08,2023-08-13,202303,13082023,0,362.75,20.0375,14.0,26.0625,978.875,976.9125,GA,Verano,T3,0
9667,2023,08,2023-08-14,202303,14082023,0,362.75,19.975,13.575,26.325,978.2125,975.7,GA,Verano,T3,0
9669,2023,08,2023-08-15,202303,15082023,0,362.75,19.0125,13.9125,24.0875,978.15,975.8375,GA,Verano,T3,0
9671,2023,08,2023-08-16,202303,16082023,0,362.75,18.6375,14.0875,23.200000000000003,979.15,976.7625,GA,Verano,T3,0
9673,2023,08,2023-08-17,202303,17082023,0,362.75,18.7625,15.3375,22.1875,978.8375,976.2125,GA,Verano,T3,0
9675,2023,08,2023-08-18,202303,18082023,0,362.75,19.325,14.65,24.0375,977.3375,972.8875,GA,Verano,T3,0
9677,2023,08,2023-08-19,202303,19082023,0,362.75,19.375,13.975,24.7875,973.1625,967.9875,GA,Verano,T3,0
9679,2023,08,2023-08-20,202303,20082023,0,362.75,19.4375,13.6875,25.175,973.1,968.4125,GA,Verano,T3,0
9681,2023,08,2023-08-21,202303,21082023,0,362.75,19.025,13.875,24.1875,980.55,972.6875,GA,Verano,T3,0
9683,2023,08,2023-08-22,202303,22082023,0,362.75,19.325,13.425,25.2375,982.175,979.1875,GA,Verano,T3,0
9685,2023,08,2023-08-23,202303,23082023,0,362.75,20.9375,14.4,27.45,980.9375,976.95,GA,Verano,T3,0
9687,2023,08,2023-08-24,202303,24082023,0,362.75,21.2875,13.8625,28.7125,977.1625,971.9375,GA,Verano,T3,0
9689,2023,08,2023-08-25,202303,25082023,0,362.75,20.8375,14.3375,27.3625,975.1625,971.8,GA,Verano,T3,0
9691,2023,08,2023-08-26,202303,26082023,0,362.75,21.7625,16.2125,27.2875,977.275,974.5125,GA,Verano,T3,0
9693,2023,08,2023-08-27,202303,27082023,0,362.75,21.5375,16.1875,26.9,977.65,974.5,GA,Verano,T3,0
9695,2023,08,2023-08-28,202303,28082023,0,362.75,18.2625,14.15,22.400000000000002,976.275,973.525,GA,Verano,T3,0
9697,2023,08,2023-08-29,202303,29082023,0,362.75,17.9375,13.8875,21.975,976.0,972.3249999999999,GA,Verano,T3,0
9699,2023,08,2023-08-30,202303,30082023,0,362.75,17.45,12.325,22.6125,976.3375,973.9125,GA,Verano,T3,0
9701,2023,08,2023-08-31,202303,31082023,0,362.75,18.2125,11.225,25.1875,976.4125,973.75,GA,Verano,T3,0
9703,2023,09,2023-09-01,202303,1092023,0,362.75,19.025,14.1375,23.9,975.7,972.7875,GA,Verano,T3,0
9705,2023,09,2023-09-02,202303,2092023,0,362.75,19.0125,13.2,24.825,977.45,974.7125,GA,Verano,T3,0
9707,2023,09,2023-09-03,202303,3092023,0,362.75,19.675,12.825,26.5625,978.225,975.9375,GA,Verano,T3,0
9709,2023,09,2023-09-04,202303,4092023,0,362.75,20.3625,12.975,27.7375,978.1875,974.7375,GA,Verano,T3,0
9711,2023,09,2023-09-05,202303,5092023,0,362.75,20.7,14.2125,27.1875,977.2625,975.275,GA,Verano,T3,0
9713,2023,09,2023-09-06,202303,6092023,0,362.75,21.625,15.9,27.35,976.5375,973.8,GA,Verano,T3,0
9715,2023,09,2023-09-07,202303,7092023,0,362.75,19.9125,14.35,25.5,976.6375,974.15,GA,Verano,T3,0
9717,2023,09,2023-09-08,202303,8092023,1,362.75,19.45,14.625,24.2625,977.3875,974.4375,GA,Verano,T3,0
9719,2023,09,2023-09-09,202303,9092023,1,362.75,19.4375,14.125,24.6875,978.1125,975.45,GA,Verano,T3,0
9721,2023,09,2023-09-10,202303,10092023,1,362.75,19.475,13.8875,25.0375,978.925,975.225,GA,Verano,T3,0
9723,2023,09,2023-09-11,202303,11092023,1,362.75,20.225,13.9,26.5125,976.45,973.2125,GA,Verano,T3,0
9725,2023,09,2023-09-12,202303,12092023,1,362.75,21.6875,14.45,28.9625,975.4,971.8875,GA,Verano,T3,0
9727,2023,09,2023-09-13,202303,13092023,1,362.75,22.0625,15.9875,28.0875,974.075,971.3875,GA,Verano,T3,0
9729,2023,09,2023-09-14,202303,14092023,1,362.75,20.2875,16.025,24.5375,974.225,971.1125,GA,Verano,T3,0
9731,2023,09,2023-09-15,202303,15092023,1,362.75,19.4875,15.2,23.7625,978.375,973.425,GA,Verano,T3,0
9733,2023,09,2023-09-16,202303,16092023,1,362.75,19.0875,13.5125,24.725,978.4875,975.075,GA,Verano,T3,0
9735,2023,09,2023-09-17,202303,17092023,1,362.75,18.5125,13.6125,23.3875,975.35,970.45,GA,Verano,T3,0
9737,2023,09,2023-09-18,202303,18092023,1,362.75,17.1,12.25,21.95,974.6125,971.2875,GA,Verano,T3,0
9739,2023,09,2023-09-19,202303,19092023,1,362.75,16.4375,11.8375,21.0375,978.4375,973.7625,GA,Verano,T3,0
9741,2023,09,2023-09-20,202303,20092023,1,362.75,16.6875,12.7375,20.6625,981.5875,977.9125,GA,Verano,T3,0
9743,2023,09,2023-09-21,202303,21092023,1,362.75,16.9875,11.975,21.975,981.525,978.675,GA,Verano,T3,0
9745,2023,09,2023-09-22,202303,22092023,1,362.75,16.925,11.95,21.875,979.2625,973.45,GA,Verano,T3,0
9747,2023,09,2023-09-23,202303,23092023,1,362.75,17.775,13.3375,22.2125,976.0375,971.45,GA,Verano,T3,0
9749,2023,09,2023-09-24,202303,24092023,1,362.75,16.5375,12.774999999999999,20.3,977.125,971.1875,GA,Verano,T3,0
9751,2023,09,2023-09-25,202303,25092023,1,362.75,14.825,11.375,18.3125,981.475,975.2125,GA,Otoño,T3,0
9753,2023,09,2023-09-26,202303,26092023,1,362.75,15.6,12.65,18.5375,982.0,976.55,GA,Otoño,T3,0
9755,2023,09,2023-09-27,202303,27092023,1,362.75,15.2875,10.7375,19.825,980.3875,976.325,GA,Otoño,T3,0
9757,2023,09,2023-09-28,202303,28092023,1,362.75,13.775,8.15,19.4,981.7375,978.1125,GA,Otoño,T3,0
9759,2023,09,2023-09-29,202303,29092023,1,362.75,15.4625,9.525,21.425,982.375,980.0625,GA,Otoño,T3,0
9761,2023,09,2023-09-30,202303,30092023,1,362.75,15.375,9.775,20.95,981.325,976.7375,GA,Otoño,T3,0
9763,2023,10,2023-10-01,202304,1102023,1,362.75,15.675,11.9125,19.4125,977.1375,967.8,GA,Otoño,T4,0
9765,2023,10,2023-10-02,202304,2102023,1,362.75,14.25,10.85,17.65,971.2125,958.775,GA,Otoño,T4,0
9767,2023,10,2023-10-03,202304,3102023,1,362.75,12.85,9.15,16.5875,973.675,964.0,GA,Otoño,T4,0
9769,2023,10,2023-10-04,202304,4102023,1,362.75,13.575,10.5875,16.5375,976.2375,971.375,GA,Otoño,T4,0
9771,2023,10,2023-10-05,202304,5102023,1,362.75,14.85,11.675,18.0375,981.225,974.4875,GA,Otoño,T4,0
9773,2023,10,2023-10-06,202304,6102023,1,362.75,16.525,12.4375,20.6,983.4625,979.75,GA,Otoño,T4,0
9775,2023,10,2023-10-07,202304,7102023,1,362.75,17.6375,12.25,23.0375,982.5875,980.1375,GA,Otoño,T4,0
9777,2023,10,2023-10-08,202304,8102023,1,362.75,16.625,10.8875,22.375,980.5875,978.525,GA,Otoño,T4,0
9779,2023,10,2023-10-09,202304,9102023,1,362.75,16.0625,10.8625,21.2875,982.125,979.2125000000001,GA,Otoño,T4,0
9781,2023,10,2023-10-10,202304,10102023,1,362.75,15.3625,10.7,20.025,983.7125,981.0875,GA,Otoño,T4,0
9783,2023,10,2023-10-11,202304,11102023,1,362.75,14.3625,8.6625,20.075,984.1875,981.9625,GA,Otoño,T4,0
9785,2023,10,2023-10-12,202304,12102023,1,362.75,13.8125,7.5625,20.0625,983.325,978.75,GA,Otoño,T4,0
9787,2023,10,2023-10-13,202304,13102023,1,362.75,14.024999999999999,8.7125,19.325,980.1375,976.85,GA,Otoño,T4,0
9789,2023,10,2023-10-14,202304,14102023,1,362.75,13.55,8.45,18.6625,978.8125,976.3125,GA,Otoño,T4,0
9791,2023,10,2023-10-15,202304,15102023,1,362.75,12.55,7.125,17.9875,979.7125,977.45,GA,Otoño,T4,0
9793,2023,10,2023-10-16,202304,16102023,1,362.75,12.5125,7.637499999999999,17.4,978.3,973.6875,GA,Otoño,T4,0
9795,2023,10,2023-10-17,202304,17102023,1,362.75,15.3875,10.6125,20.15,976.525,972.95,GA,Otoño,T4,0
9797,2023,10,2023-10-18,202304,18102023,1,362.75,17.3625,12.15,22.575,978.25,974.5124999999999,GA,Otoño,T4,0
9799,2023,10,2023-10-19,202304,19102023,1,362.75,18.125,13.0625,23.2375,975.55,969.6125000000001,GA,Otoño,T4,0
9801,2023,10,2023-10-20,202304,20102023,1,362.75,16.15,13.0125,19.2875,971.8625,964.3,GA,Otoño,T4,0
9803,2023,10,2023-10-21,202304,21102023,1,362.75,13.425,9.975,16.8625,973.9625,966.9625,GA,Otoño,T4,0
9805,2023,10,2023-10-22,202304,22102023,1,362.75,12.775,8.5625,17.0,978.0625,973.0749999999999,GA,Otoño,T4,0
9807,2023,10,2023-10-23,202304,23102023,1,362.75,12.25,7.725,16.825,981.2625,976.275,GA,Otoño,T4,0
9809,2023,10,2023-10-24,202304,24102023,1,362.75,12.775,9.0,16.525,981.075,973.8375,GA,Otoño,T4,0
9811,2023,10,2023-10-25,202304,25102023,1,362.75,11.825,7.625,16.0375,977.675,973.325,GA,Otoño,T4,0
9813,2023,10,2023-10-26,202304,26102023,1,362.75,11.25,6.2125,16.3,980.1625,976.5125,GA,Otoño,T4,0
9815,2023,10,2023-10-27,202304,27102023,1,362.75,13.05,8.3,17.8125,978.65,973.5375,GA,Otoño,T4,0
9817,2023,10,2023-10-28,202304,28102023,1,362.75,12.975,8.825,17.125,979.025,970.275,GA,Otoño,T4,0
